cm_key,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33,mvar34,mvar35,mvar36,mvar37,mvar38,mvar39,mvar40,mvar41,mvar42,mvar43,mvar44,mvar45
52533,Charge      ,0,0,4,180,4830,0.7969,0.1831,158460,1,2.9483,Durable goods      ,8,1,0,174.19,1713.5,60.31,99.64,5527.59,1265.57,932.37,12398.08,58.63,890.68,631.7,317.61,491.22,0,0,0,86117.13,108676.32,129467.61,123287.06,45351.53,38160.77,90625.85,69063.03,0,0,0,0,0,0
52534,Charge      ,4,0,4,109,1024,0.3136,0.1831,185074,1,5.8338,Produce            ,16,1,3,2743.66,2503.03,592.62,903.14,0,167.4,864.93,121.84,6386.79,3251.95,5316.86,4321.88,0,0,0,0,0,0,0,0,54246.83,34452.81,37981.57,39141.12,0,0,0,0,0,0
52535,Charge      ,1,0,4,91,1079,0.0754,0,2918974,1,3.2681,Personal services  ,11,1,0,321.72,0,0,0.88,0,67.12,0,0,0,0,0,0,53.77,182.49,222.53,302.86,5521.27,12622.76,20412.9,16678.34,5506.35,10335.71,15368.84,28932.15,1,0,0,0,0,0
52536,Charge      ,0,0,2,28,381,0.2163,0.1831,157201,0,6.9899,Personal services  ,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22247.94,6109.88,15274.7,17571.46,0,0,0,0,0,0
52537,Charge      ,0,0,0,80,1308,0.3584,0.1155,79230,0,1.7785,Social services    ,14,1,0,0,0,107.13,17.81,156.97,25216.94,3480.14,352.2,67.01,45.72,104.32,8.41,0,0,0,0,0,0,0,0,21106.65,46437.9,11671.56,11447.15,0,0,0,0,0,0
52538,Charge      ,0,0,4,263,1842,1.4613,0.7675,7591336,0,3.6793,Construction       ,8,1,0,128.85,496.97,130.66,154.25,3692.65,3279.8,266.87,3670.86,746.91,131.44,443.85,434.5,0,0,0,0,0,0,0,0,89518.83,60068.1,211517.99,54221.42,0,0,0,0,0,0
52539,Charge      ,1,0,4,5,403,0.2185,0.1155,198075,0,2.9768,Social services    ,7,1,0,0,0,0,0,2603.61,1725.04,1102.22,760.09,186.65,142.21,198.67,130.19,0,0,0,0,0,0,0,0,24773.67,13693.06,10614.17,46993.39,0,0,0,0,0,0
52540,Charge      ,0,0,0,205,806,0.7969,0.3466,281004,0,5.2205,Personal services  ,11,1,0,39.48,102.75,123.68,80.34,0,0,95.59,0,270.74,46.73,308.93,8.54,0,0,0,0,0,0,0,0,36858.53,25812.32,41594.78,50891.73,0,0,0,0,0,0
52541,Charge      ,0,0,5,88,403,0.7969,0,0,0,4.0673,Office supplies    ,17,1,1,693.17,146.58,1931.03,129.34,72.21,32.33,78.56,351.88,233.86,76.36,201.73,108.49,93.69,85.74,203.91,127.26,8157.53,5438.75,8506.02,6628.72,11217.13,8177.52,9950.53,5127.78,1,0,0,0,0,0
52542,Charge      ,0,0,11,40,981,0.0776,0.1155,102999,1,0.8218,Social services    ,10,1,0,131.2,9.06,6.04,0,364.48,0,298.41,0,0,0,0,0,0,0,0,0,0,0,0,0,7276.75,2541.79,9454.98,6895.48,0,0,0,0,0,0
52543,Charge      ,3,133650,1,144,490,0.5929,0.1155,165923,0,3.6988,Social services    ,10,1,3,255.15,44.67,292.81,226.27,0,0,0,100.12,372.22,39.26,407.19,4.29,0,0,0,0,0,0,0,0,39823.78,17338,12890.48,16489.29,0,0,0,0,0,0
52544,Charge      ,1,80190,9,106,806,0.0524,0.1155,92710,0,1.3338,Social services    ,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4139.3,5506.75,1290.35,4032.28,0,0,0,0,0,0
52545,Charge      ,0,54351,2,10,376,0.0597,0.1155,64968,0,0.5709,Misc services      ,13,1,0,0,26.72,0,0,0,0,80.65,70.76,0,0,0,0,0,0,0,0,0,0,0,0,9132.83,4441.76,3693.09,12239.17,0,0,0,0,0,0
52546,Charge      ,0,267300,8,79,975,0.7969,0.2682,436550,0,2.0547,Social services    ,12,1,0,4.06,37.42,32.66,42.72,1735.52,576.75,1025.55,166.93,380.75,70.64,416.83,34.56,0,0,0,0,0,0,0,0,13276.44,10623.91,9866.21,10399.73,0,0,0,0,0,0
52547,Charge      ,0,5346,5,83,327,0.0531,0,2918974,0,1.1709,Misc services      ,14,1,0,1.25,1.76,13.22,145.17,400.5,2033.2,721.54,0,74.78,192.51,2.73,264.56,0,0,0,0,0,0,0,0,6062.73,6249.44,4523.94,3167.49,0,0,0,0,0,0
52548,Charge      ,5,133650,2,21,1820,0.8913,0.3662,1089853,0,5.1827,Personal services  ,8,1,0,1814.81,204.42,135.6,1058.66,4787.58,1759.1,1584.43,7230.09,2639.82,892.67,3097.29,435.2,0,0,0,0,0,0,0,0,76429.88,41589.96,42173.56,47900.27,0,0,0,0,0,0
52549,Charge      ,1,0,4,38,2725,0.9743,0.1831,200223,1,6.0087,Unknown            ,18,1,0,271.67,2.66,178.98,1450.8,0,256.78,758.74,96.03,807.17,700.16,278.2,1229.13,0,0,0,0,0,0,0,0,116004.94,60232.76,77604.94,57716.83,0,0,0,0,0,0
52550,Charge      ,0,0,3,10,490,0.2743,0,2918974,1,5.0456,Construction       ,13,1,0,0,0,0,0,944.06,0,397.05,8.78,0,0,0,0,42.73,0,698.13,0,36768.17,31653.17,69487.08,44511.05,51297.89,24184.89,54744.04,60596.98,0,0,0,0,0,0
52551,Charge      ,0,0,2,17,245,0.7969,0.231,274295,0,4.5131,Manufacturing      ,12,1,0,120.69,17.8,17.8,0,0,0,0,0,1508.46,4454.68,1448.7,4514.44,773.54,632.98,583.54,783.45,15925.07,11231.77,11288.64,11142.37,20588.31,11964.84,10565.3,10991.55,0,0,1,0,0,0
52552,Charge      ,0,12474,7,94,1068,0.7969,0.1831,213921,1,2.2583,Produce            ,13,1,0,45.31,312.87,311.07,331.65,0,0,0,0,42.41,15.2,0.52,57.09,136.57,138.41,85.94,73.5,10681.22,5660.83,10013.28,3143.43,27402.62,5274.37,9876.73,3160.68,0,0,1,0,0,1
52553,Charge      ,2,5346,1,220,385,0.1285,0,2918974,0,2.1921,Construction       ,13,1,3,22.25,4.46,532.35,13.37,170.59,0,0,0,134.59,178.65,34.38,278.86,0,0,0,0,0,0,0,0,15557.13,9689.38,9741.58,6285.98,0,0,0,0,0,0
52554,Charge      ,3,0,1,149,776,0.2553,0.1155,166383,0,3.1204,Finance            ,11,1,0,343.05,94.7,40.91,1490.8,368.93,38.13,453.01,292.42,622.7,359.02,372.92,608.8,0,0,0,0,0,0,0,0,28983.22,19697.8,28664.85,29066.63,0,0,0,0,0,0
52555,Charge      ,0,75735,4,9,0,0.7969,0,2918974,0,0.2956,Durable goods      ,10,1,0,0,0,0,0,0,0,0,288.31,0,0,0,0,0,47.19,285.7,152.86,49.57,2024.99,549.52,1064.39,2541.64,65.65,433.93,612.66,1,0,1,0,0,0
52556,Charge      ,0,434629,2,98,4830,0.7969,0.1155,220678,1,5.5441,Construction       ,18,1,0,764.57,2723.28,4640.73,4009.5,20750.66,14145.96,9435.76,4051.94,262.72,272.32,322.63,212.41,0,0,0,0,0,0,0,0,225463.99,120707.76,95204.72,77771.96,0,0,0,0,0,0
52557,Charge      ,0,0,2,56,1144,0.0471,0,2918974,0,2.8892,Construction       ,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6433.29,3724.81,1965.8,2161.49,0,0,0,0,0,0
52558,Charge      ,0,96228,3,123,1962,0.3508,0,2918974,1,3.9242,Manufacturing      ,11,1,0,0,0,0,0,0,0,199.57,0,188.72,106.77,3.9,291.59,0,0,0,0,0,0,0,0,25695.79,17225.12,9123.69,10271.34,0,0,0,0,0,0
52559,Charge      ,1,0,2,5,185,0.0678,0,2918974,0,2.3673,Social services    ,12,1,0,176.79,102.91,0,0,1821.46,1445.2,232.5,0,242.97,65.87,60.12,248.72,2509.79,964.41,0,0,7168.75,4364.56,2589.29,2211.73,10373.82,4758.57,617.66,2580.85,1,0,0,1,0,0
52560,Charge      ,9,0,3,21,272,0.6579,0.7303,13049130,0,6.1839,Transport          ,12,1,0,1721.77,3.53,1.76,0,7598.52,1906.22,2904.53,3935.88,823.46,107.01,569.89,360.58,23447.44,20059.3,15629.13,12121.98,72959.05,49888.7,48528.41,52424.53,103503.09,44419.28,42734.69,49078.85,1,0,0,1,0,0
52561,Charge      ,0,0,2,102,675,0.1777,0,52468,0,2.4565,Misc services      ,9,1,0,47.15,45.39,86.4,62.36,4850.7,2333.67,2370.89,1938.38,496,211.68,35.38,672.3,0,0,0,0,0,0,0,0,13759.71,8923.2,11321.39,8133.84,0,0,0,0,0,0
52562,Charge      ,0,0,3,14,667,0.7969,0,132919,0,1.9429,Construction       ,10,1,0,7.99,5.33,6.22,7.11,0,0,0,0,54.4,15.25,15.61,54.04,474.24,250.68,96.83,460.32,13138.81,21828.77,15047.62,10082.72,19454.96,4895.73,8195.68,4492.09,0,0,1,0,0,0
52563,Charge      ,1,0,0,146,512,0.9061,0,2918974,0,5.1493,Personal services  ,13,1,0,298.01,1508.06,298.19,4841.75,2688.66,422.82,475.5,4731.3,232.62,656.78,338.88,550.52,0,0,0,0,0,0,0,0,67683.59,73905.62,68660.09,47604.82,0,0,0,0,0,0
52564,Charge      ,0,284941,3,56,1013,0.2374,0.1155,68060,0,2.7204,Misc services      ,13,1,0,673.41,65.33,343.69,100.55,42.95,0,1624.15,256.96,40.37,65.25,97.28,8.34,0,0,0,0,0,0,0,0,33256.74,24095.98,27850.01,27674.1,0,0,0,0,0,0
52565,Charge      ,0,3118,4,34,468,0.7969,0,2918974,0,3.7097,Unknown            ,11,1,0,280.68,141.38,302.24,168.38,0,0,0,83.76,163.41,136.54,69.43,230.52,0,0,0,0,0,0,0,0,27401.59,18308.68,43148.64,42729.26,0,0,0,0,0,0
52566,Charge      ,0,0,4,14,190,0.379,0,2918974,0,3.5497,Household          ,14,1,0,0,0,0,0,271.57,0,0,0,1.42,11.01,8.93,3.5,0,0,0,0,0,0,0,0,42189.7,10592.75,0,2505.1,0,0,0,0,0,0
52567,Charge      ,1,0,0,124,1635,0.6796,0,2918974,1,4.2127,Social services    ,16,1,0,0,0,0,0,1000.64,0,328.05,0,946.58,7767.78,7987.77,726.59,603.11,609.67,702.63,600.94,35508.84,52330.3,41421.11,35853.64,47616.32,72678.8,33873.52,32472.43,1,0,0,0,0,0
52568,Charge      ,1,108523,7,7,207,0.1548,0,0,0,0,Unknown            ,4,1,0,0,35.55,71.15,40.01,0,1479.64,0,0,96.95,53.94,71.07,79.82,0,0,0,0,0,0,0,0,14151.69,11290.31,7855.45,11329.76,0,0,0,0,0,0
52569,Charge      ,0,0,4,17,1128,0.7969,0.1155,0,1,5.7845,Finance            ,12,1,0,21036.39,159.3,12696.73,20805.87,12672.36,1105.72,1176.43,875.89,1276.21,2424.58,1033.39,2667.4,1666.56,1517.08,1458.93,1539.53,118524.62,116172.99,107938.28,84277.26,198447.26,92950.71,99966.73,81235.36,0,0,0,0,0,0
52570,Charge      ,2,122958,2,23,926,0.2371,0,2918974,0,3.6853,Unknown            ,17,1,0,2.65,26.28,6.66,202.86,0,500.58,0,144.2,584.22,10998.92,9156.09,2427.05,67.16,335.36,182.68,77.36,46382.84,38054.9,52855.24,50902.6,37404.49,19093.95,26896.27,24346.61,0,0,0,0,0,0
52571,Charge      ,0,133650,1,157,4830,1.2627,0,2918974,1,3.067,Personal services  ,13,1,1,871.19,534.58,557.69,543.49,2888.65,0,0,0,714.46,747.9,524.99,937.37,558.27,915.16,641.88,667.31,66962.94,118739.85,80481.29,98990.64,98695.43,101622.23,128356.53,93341.51,1,0,0,0,0,0
52572,Charge      ,2,0,2,16,664,0.099,0.4621,1584600,0,1.4312,Durable goods      ,8,1,0,0,744.83,6.38,150.69,0,0,0,0,53.29,195.41,197.7,51,0,0,0,0,0,0,0,0,9969.51,8331.51,19101.37,21455.41,0,0,0,0,0,0
52573,Charge      ,3,30739,1,96,2697,2.6421,0.1155,95076,1,6.6542,Misc services      ,12,1,0,1542.72,1342.16,23324.95,3031.77,10142.8,31513.21,23911.66,4386.38,6372.11,6826.96,9770.71,3428.36,0,0,0,0,0,0,0,0,168683.96,177384.27,211946.17,114707.36,0,0,0,0,0,0
52574,Charge      ,5,74844,1,24,1874,0.9667,0.1155,88701,1,5.4572,Misc services      ,16,1,1,100.92,154.07,67.19,120.97,844.61,795.84,6098.97,1136.3,864.41,84.11,514.14,434.38,2472.7,2670.53,2055.8,2480.31,74797.12,68652.75,70628.86,41211.19,86518.37,76496.46,61239.21,38148.16,3,0,0,2,0,0
52575,Charge      ,0,0,0,99,381,0.0371,0.1155,135077,0,2.0285,Transport          ,11,1,0,0,0,0,0,103.97,541.8,0,0,0,0,0,0,808.29,228.39,69.19,136.44,4492.65,6558.71,11023.37,2077.61,4717.2,5652.07,12134.85,2817.97,1,0,0,0,0,0
52576,Charge      ,0,0,5,7,190,1.3007,0,2918974,0,4.1232,Unknown            ,15,1,0,46.23,148.12,82.67,461.66,0,0,0,556.28,0.26,3.73,2.49,1.5,150.74,317.7,279.55,0,84698.87,79316.92,71304.03,58171.92,132629.54,84993.18,83410.73,65764.21,1,0,0,0,0,0
52577,Charge      ,4,0,1,99,1635,1.8539,0.1155,126768,1,5.8143,Misc services      ,15,1,0,178.2,691.52,738.46,260.96,1547.41,1296.86,376.5,2044.79,969.05,79.34,419.33,629.06,922.48,1080.82,705.32,560.51,123083.69,120042.13,92921.36,87902.28,183273.97,109983.56,85589.68,64622.6,2,0,0,0,0,0
52578,Charge      ,4,0,0,14,1226,1.9532,0,2918974,1,5.3819,Unknown            ,18,1,0,17724.52,611.08,24533.17,7914.78,0,0,0,0,365.99,246.4,247.57,364.82,0,0,0,0,0,0,0,0,144011.96,66387.93,178729.93,57272.51,0,0,0,0,0,0
52579,Charge      ,5,0,4,187,4830,0.6603,0.3662,854735,0,4.6227,Entertainment      ,9,1,0,135.26,59.33,498.52,862.31,8412.83,0,408.76,58783.29,1971.93,847.77,2288.41,531.29,0,0,0,0,23756.42,21285.29,234821.77,1117353.75,88485.03,8189.38,34471.51,570616.95,1,0,0,0,0,0
52580,Charge      ,0,0,4,130,185,0.7969,0.3466,126336,0,1.2976,Consumables        ,13,1,0,0,0,0,0,340.2,88.94,35.58,97.2,58.6,16.4,2.5,72.5,0,0,0,0,0,0,0,0,4928.12,3032.72,1875.94,3425.48,0,0,0,0,0,0
52581,Charge      ,0,0,4,23,1635,0.6103,0.231,287253,0,5.1548,Social services    ,12,1,0,366.33,253.73,100.09,1075.29,278.36,348.34,1109.68,343.68,22.9,4282.84,2763.95,1541.79,0,0,0,0,0,0,0,0,48379.62,47509.75,39204.08,31241.75,0,0,0,0,0,0
52582,Charge      ,3,0,1,320,408,0.8207,0.4907,2288301,0,5.2769,Household          ,11,1,1,1435.78,756.57,203.31,83.91,400.66,0,0,0,204.37,865.74,13.91,1056.2,0,0,0,0,0,0,0,0,76862.05,58810.79,46250.42,51631.9,0,0,0,0,0,0
52583,Charge      ,0,0,4,6,0,0.7969,0,2918974,0,3.5438,Social services    ,18,1,0,5201.44,1558.37,0,0,0,0,0,0,4642.9,4841.01,7084.11,2399.8,1939.7,2112.52,326.45,0,55926.08,33940.76,0,0,161816.52,37610.04,0,0,0,0,0,0,0,0
52584,Charge      ,2,236827,5,49,643,7.9134,0.4993,1426140,0,6.6318,Finance            ,13,1,0,19672.49,5890.31,160.39,3452.8,0,108.7,0,0,4560.84,5720.63,1195.62,9085.85,0,0,0,0,0,0,0,0,572768.08,393922.26,377807.69,366373.02,0,0,0,0,0,0
52585,Charge      ,0,8910,2,57,403,2.2661,0,2918974,0,6.6543,Construction       ,14,1,0,0,0,776.84,0,0,0,0,0,183.73,784.34,553.18,414.89,0,0,0,0,0,0,0,0,368145.34,104249.7,36621.03,118950.3,0,0,0,0,0,0
52586,Charge      ,0,0,5,30,381,0.7969,0.1155,0,0,5.4519,Transport          ,10,1,0,92.21,0,0,0,0,0,0,0,0,0,0,0,35.39,0,100.25,0,2715.69,18898.04,21228.17,2077.01,6049.24,2819.16,28368.72,2817.93,0,0,0,0,0,0
52587,Charge      ,0,26730,12,7,0,0.7969,0.231,134691,0,0.7112,Social services    ,12,1,0,0,0,0,953.06,480.84,0,0,0,54.81,457.37,410.49,101.69,279.72,292.66,194.6,0,4654.59,7393.73,563.11,1811.41,5268.16,2976.88,2613.52,2466.04,1,0,0,0,0,0
52588,Charge      ,0,0,1,96,1362,2.9121,0.3243,862947,0,6.4618,Finance            ,8,1,0,468.38,227.04,129.89,7428.56,5673.96,4629.18,704.56,5412.8,1696.02,134.15,1200.31,629.86,0,0,0,0,0,0,0,0,165477.19,108957.05,98272.92,98302.98,0,0,0,0,0,0
52589,Charge      ,0,0,1,4,1362,0.3348,0.6344,7613267,0,2.5774,Transport          ,6,1,0,392.33,36.58,451.7,57.61,1485.39,567.25,1379.62,545.29,282.47,128.53,311.63,99.37,0,0,0,0,0,0,0,0,37251.59,14964.5,21369.76,13563.91,0,0,0,0,0,0
52590,Charge      ,2,0,4,27,1397,1.1688,0,2918974,1,6.2483,Household          ,17,1,0,1081.04,746.28,1361.21,294.52,115.52,0,0,0,1916.25,1104.48,44.73,2976,0,0,0,0,0,0,0,0,173512.83,71050.29,82697.89,124129.65,0,0,0,0,0,0
52591,Charge      ,0,4276,5,75,1042,0.7969,0.2986,784377,1,5.7816,Household          ,16,1,0,432.61,119.67,1846.58,305.98,319.02,0,0,0,51.56,230.59,19.77,262.38,0,0,0,0,0,0,0,0,172569.92,13433.04,78912.25,50890.25,0,0,0,0,0,0
52592,Charge      ,0,53460,2,65,981,0.7969,0.1831,190152,1,1.1742,Durable goods      ,9,1,0,238.81,342.38,70.41,126.58,703.36,665.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15442.68,5764.33,1945.47,959.83,0,0,0,0,0,0
52593,Charge      ,1,0,0,141,1635,0.0732,0.1155,182229,1,3.4443,Construction       ,10,1,3,0,0,0,0,0,0,0,0,57.39,182.61,59.83,180.17,0,0,0,0,0,0,0,0,10389.55,5316.35,5408.78,7574.31,0,0,0,0,0,0
52594,Charge      ,0,0,1,113,981,1.2155,0,2918974,1,4.9488,Household          ,13,1,0,10.67,7.11,7.11,70.46,1680.37,0,992.6,0,19.69,87.98,0.22,107.45,0,0,0,35.91,59367.72,49850.51,34137.88,30527.54,66604.63,70862.94,39957.41,30677.9,0,0,0,0,0,0
52595,Charge      ,1,5346,0,118,588,0.0854,0,2918974,0,1.553,Household          ,12,1,3,0.97,0,0,0,3026.22,392.95,0,0,297.82,67.04,340.35,24.51,296.95,180.77,291.6,402.18,14029.84,7364.85,11792.71,5791.79,22897.57,8009.14,9357.15,5146.53,0,1,0,0,0,0
52596,Charge      ,0,147015,5,48,981,0.3303,0.1155,165948,1,6.581,Entertainment      ,13,1,0,0,0,0,0,278.54,0,0,0,142.56,595.77,108.12,630.21,1673.46,1139.36,887.91,1612.84,43813.24,48779.74,49671.71,49880.02,64989.14,48864.25,48579.75,46861.36,1,0,0,0,0,0
52597,Charge      ,0,0,3,39,1275,0.7969,0,2918974,0,6.2111,Produce            ,15,1,0,44.41,23.08,203.01,23.08,523.3,0,799.07,0,79.67,523.07,306.81,295.93,2032.07,1683.58,1117.49,1877.13,86527.42,65643.6,71401.83,99784.82,218306.33,58274.61,65803.83,94863.39,1,1,0,0,0,0
52598,Charge      ,0,0,2,161,1489,0.7969,0.5365,1671828,1,6.0463,Construction       ,17,1,0,80.16,186.2,53.44,53.44,0,0,0,0,1466.88,444.63,615.19,1296.32,0,0,0,0,0,0,0,0,115777.1,86470.68,101954.01,5281,0,0,0,0,0,0
52599,Charge      ,2,0,2,355,490,0.1388,0.652,7640566,0,3.4969,Manufacturing      ,11,1,1,2689.77,0,3580.99,17.8,85.63,0,0,0,118.1,30.37,104.91,43.56,726.1,428.89,297.12,419.02,9095.19,7961.71,9544.14,9546.72,16147.07,7277.65,9987.17,10690.98,0,0,0,0,0,0
52600,Charge      ,1,85536,7,1,0,0.0381,0,2918974,0,6.4852,Misc services      ,5,0,0,0,0,0,0,0,0,0,0,536.87,146.18,323.86,359.19,0,0,0,0,0,411.92,3086.13,789.35,8617.83,0,41.97,0,2,0,0,0,0,0
52601,Charge      ,0,53460,2,8,207,0.1441,0.3243,103472,0,1.6952,Office supplies    ,14,1,0,41.36,37.94,57.97,15.53,1396,116.5,171.16,29.16,13.79,1.02,5.11,9.7,0,0,0,0,0,0,0,0,15780.28,14079.7,11468.56,7996.42,0,0,0,0,0,0
52602,Charge      ,1,28512,10,1,0,0.0261,0,2918974,0,1.4971,Unknown            ,9,1,0,0,0,0,0,0,0,0,0,3.48,7.37,9.81,1.04,178.9,0,0,0,6114.27,1185.1,15540.2,21279.13,6396.32,0,0,0,0,0,0,0,0,0
52603,Charge      ,1,109058,4,14,1651,0.2867,0,0,0,1.1468,Office supplies    ,10,1,1,0,0,0,292.18,639.96,732.06,2132.95,116.35,0,0,0,0,0,0,0,0,14308.94,14195.24,15392.46,14108.13,17547.5,17538.99,22501.09,14770.25,0,0,0,0,0,0
52604,Charge      ,0,0,2,52,327,0.0538,0.1155,72980,0,0.7931,Finance            ,10,1,0,0,315,0,21.28,1099.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20456.76,7971.7,5983.41,7295.86,0,0,0,0,0,0
52605,Charge      ,4,144342,1,89,1406,0.092,0.3243,1634903,1,3.4633,Misc services      ,10,1,0,81.72,719.38,105.28,370.35,48.41,355.38,1095.09,1513.79,111.01,37.27,21.36,126.92,18.4,2.75,4.58,20.25,2923.52,9009.56,8913.4,12885.96,9435.99,9756.79,9848.19,12182.24,1,0,0,0,0,0
52606,Charge      ,1,0,1,7,0,0.1041,0,118845,0,5.0497,Transport          ,9,1,0,57.63,38.42,0,0,1085.4,0,1135.84,0,0,0,0,0,2556.79,2356.41,2742.01,0,8907.47,7156.16,15013.66,23091.31,17513.77,3921.85,9908.34,0,0,0,0,0,0,0
52607,Charge      ,4,0,5,55,1308,0.6259,0,2918974,1,4.1795,Non durable goods  ,11,1,0,1477.66,1002.02,1951.96,2552.64,4768.27,610.75,4050.83,6332.88,678.27,97.94,275.55,500.66,0,0,0,0,0,0,0,0,43943.48,17967.48,91252.44,92835.46,0,0,0,0,0,0
52608,Charge      ,1,160914,2,142,490,0.511,0,2918974,0,3.9172,Personal services  ,15,1,0,357.99,422.84,310.07,698.01,3095.43,2229.36,1770.53,596.34,869.24,2527.21,2234.5,1161.95,0,0,0,0,0,0,0,0,49186.56,41998.27,33241.73,36695.42,0,0,0,0,0,0
52609,Charge      ,0,434629,4,21,1308,0.7969,0.2682,150537,0,5.156,Social services    ,10,1,0,11.57,189.16,487.82,3596.12,637.66,0,0,0,366.55,2531.63,949.32,1948.86,492.83,427.04,543.88,706.3,156345.11,103503.45,121321.11,324366.12,68298.6,34115.95,46766.8,107358.09,0,0,1,0,0,0
52610,Charge      ,4,0,1,94,1460,1.5921,0,2918974,1,4.9439,Durable goods      ,11,1,0,832.86,577.22,947.88,774.57,1294.48,2242.1,1710.97,7399.97,1285.88,523.35,124.82,1684.41,888.12,9878.69,1652.36,1161.65,71456.83,98998.27,67407.28,111419.19,112879.94,91221.17,65277.18,108102.71,1,0,0,0,0,0
52611,Charge      ,0,0,6,15,190,0.2381,0,2918974,0,3.0188,Finance            ,16,1,0,66.65,0,61.48,0,2011.89,2800.95,383.61,574.09,146.6,120.36,135.34,131.62,0,0,0,0,0,0,0,0,29712.52,19562.17,16820.27,8234.39,0,0,0,0,0,0
52612,Charge      ,2,0,4,94,461,0.3427,0.2682,692559,0,5.8091,Entertainment      ,14,1,0,212.64,451.72,481.86,0,0,0,0,0,338.34,82.38,164.12,256.6,2738.48,2371.48,2345.16,2313.35,45301.71,46903.62,36567.85,59595.42,66599.12,60740.83,40224,52084.19,0,0,1,0,0,0
52613,Charge      ,1,160914,4,9,425,0.0698,0.5152,1743060,0,1.6928,Construction       ,10,1,0,32.63,60.49,195.66,27.34,0,0,0,20.42,45.41,1.23,42.07,4.57,0,0,0,0,0,0,0,0,15752.73,8407.21,11568.32,12081.76,0,0,0,0,0,0
52614,Charge      ,0,0,2,12,245,0.7969,0.1155,100246,0,1.8444,Non durable goods  ,13,1,0,0,0,0,0,0,88.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14371.49,8127.03,4261.04,2480.51,0,0,0,0,0,0
52615,Charge      ,1,18711,3,60,446,0.1,0,2918974,0,1.1975,Unknown            ,11,1,0,0,2.3,3.24,0,0,0,0,90.35,30.88,1.34,28.61,3.61,0,0,0,0,0,0,0,0,8748.6,12095.71,12746.77,5786.83,0,0,0,0,0,0
52616,Charge      ,0,0,2,17,190,0.2672,0,2918974,0,1.5023,Construction       ,9,1,0,0,0,0,0,6260.55,0,0,0,493.85,634.71,229.85,898.71,652.79,1101.77,489.91,0,15854.91,4449.25,1516.48,684.7,51418.09,5277.18,854.24,1470.06,0,1,0,0,1,0
52617,Charge      ,1,0,2,9,490,0.5639,0,2918974,1,4.14,Finance            ,14,1,0,0,0,0,0,0,0,0,0,397.16,1103.61,1106.55,394.22,564.63,491.61,407.15,112.5,36402.7,23124.46,86873.83,243.73,65519.7,25661.04,105042.71,0,1,0,0,1,0,0
52618,Charge      ,0,0,2,9,1798,0.1704,0.1155,102999,1,3.4037,Social services    ,13,1,0,0,288.39,0,1415.9,0,0,397.97,0,0,0,0,0,0,0,0,0,0,0,0,0,2070.26,32773.56,15174.91,4798.35,0,0,0,0,0,0
52619,Charge      ,1,0,2,21,583,0.0426,0,67961,0,1.3374,Misc services      ,12,1,1,5.35,136.95,480.25,351.05,57.35,286.15,704.13,218.62,5.13,28.79,5.87,28.05,0,0,612.61,402.06,1736.8,6516.51,10081.55,17031.23,3036.95,6961.54,9360.5,22534.62,0,0,1,0,0,0
52620,Charge      ,1,26730,3,2,103,0.1679,0.1831,166383,0,6.1228,Household          ,12,1,0,208.23,0,0,0,0,0,0,65.9,1.44,36.8,23.33,14.91,0,0,0,0,0,0,0,0,63788.13,16733.54,34183.53,32337.63,0,0,0,0,0,0
52621,Charge      ,1,136323,11,106,366,0.0421,0,2918974,0,1.2296,Finance            ,13,1,0,121.26,0,0,47.98,0,338.74,0,338.74,71.95,189.81,229.42,32.34,0,0,0,0,6274.46,4304.58,3167.86,4673.89,8744.74,3679.88,2373.6,3657.52,2,0,0,0,0,0
52622,Charge      ,0,0,7,14,381,0.1862,0,2918974,0,2.478,Misc services      ,12,1,0,0,0,0,0,160.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21071.7,5318.59,795.99,15610.11,0,0,0,0,0,0
52623,Charge      ,5,94624,4,38,2037,0.9709,0,2918974,0,4.3418,Finance            ,14,1,0,604.96,7.54,3.53,405.62,387.23,8.87,0,1336.88,820.01,91.15,193.17,717.99,0,0,0,0,0,0,0,0,83802,37978.21,61435.31,50158.93,0,0,0,0,0,0
52624,Charge      ,0,0,2,78,981,0.2526,0,2918974,1,1.9339,Unknown            ,10,1,0,402.18,238.73,551.3,278.08,3055.7,1456.78,12.84,141.49,146.68,19.49,75.63,90.54,0,0,0,0,0,0,0,0,35897.24,18874.85,19447.71,11501.19,0,0,0,0,0,0
